# CONTAINER INSTRUMENTATION (gen/opt_bench.sh); ratios of per-case medians inside one process (and, *_min, of per-case minima); < 1 means fewer CPU ns than the denominator; empty = arm not run
file	input	dir	mode	incumbent_prod_median_ns	armonik/inc	core-native/inc	core-ffi/inc	core-ffi-pull/inc	core-ffi/core-native	core-native/inc_min	core-ffi/inc_min
codec-U	U-nested-all	encode	drop	269.5	1.036	0.171	0.366		2.142	0.172	0.365
codec-U	U-nested-all	encode	retain	269.5	1.036	0.226	0.397		1.762	0.222	0.406
codec-U	U-wire-ListProbeResponse-probes-as-wt1	encode	drop						2.073		
codec-U	U-wire-ListProbeResponse-probes-as-wt1	encode	retain						1.934		
codec-U	U-leaf-all	decode-read	drop	503.3	0.999	0.624	0.988	1.015	1.585	0.624	1.009
codec-U	U-leaf-all	decode-read	retain	503.3	0.999	1.396	2.092	2.112	1.498	1.336	2.038
codec-U	U-wire-DualResponse-left-as-wt1	decode-read	drop						1.410		
codec-U	U-wire-DualResponse-left-as-wt1	decode-read	retain						1.606		
codec-U	U-leaf-u-varint	encode	drop	246.1	1.039	0.171	0.363		2.126	0.188	0.395
codec-U	U-leaf-u-varint	encode	retain	246.1	1.039	0.233	0.411		1.766	0.252	0.424
codec-U	U-oneof-all	decode-read	drop	221.1	0.952	0.584	0.908	0.930	1.554	0.570	0.905
codec-U	U-oneof-all	decode-read	retain	221.1	0.952	1.111	1.982	2.025	1.783	1.106	2.007
codec-U	U-wire-ListProbeResponse-probes-as-wt5	decode	drop						1.633		
codec-U	U-wire-ListProbeResponse-probes-as-wt5	decode	retain						1.780		
codec-U	U-wire-ListProbeResponse-probes-as-wt1	decode-read	drop						1.587		
codec-U	U-wire-ListProbeResponse-probes-as-wt1	decode-read	retain						1.725		
codec-U	U-deep-all	decode	drop	2058.1	0.981	0.769	1.323	1.304	1.721	0.782	1.332
codec-U	U-deep-all	decode	retain	2058.1	0.981	0.858	1.535	1.487	1.788	0.884	1.510
codec-U	U-oneof-member-before-known	decode-read	drop	130.5	0.980	0.735	1.226	1.290	1.668	0.730	1.218
codec-U	U-oneof-member-before-known	decode-read	retain	130.5	0.980	0.853	1.639	1.685	1.921	0.859	1.628
codec-U	U-wire-ListResultsResponse-page-as-wt2	decode-read	drop						1.560		
codec-U	U-wire-ListResultsResponse-page-as-wt2	decode-read	retain						1.678		
codec-U	U-root-u-packed	decode	drop	544.7	1.018	0.819	1.342	1.348	1.639	0.820	1.299
codec-U	U-root-u-packed	decode	retain	544.7	1.018	0.849	1.419	1.439	1.671	0.852	1.450
codec-U	U-wire-UploadResultDataMessage-upload-as-wt1	decode-read	drop						1.731		
codec-U	U-wire-UploadResultDataMessage-upload-as-wt1	decode-read	retain						1.956		
codec-U	U-element-u-varint	decode	drop	2043.1	0.976	0.794	1.318	1.295	1.659	0.795	1.330
codec-U	U-element-u-varint	decode	retain	2043.1	0.976	0.848	1.410	1.407	1.662	0.851	1.416
codec-U	U-enum-value-2147483647	decode	drop	79.0	1.183	0.970	1.402	1.614	1.445	0.962	1.443
codec-U	U-enum-value-2147483647	decode	retain	79.0	1.183	0.998	1.572	1.779	1.575	0.994	1.608
codec-U	U-oneof-all	decode	drop	218.0	0.954	0.559	0.890	0.916	1.592	0.562	0.903
codec-U	U-oneof-all	decode	retain	218.0	0.954	1.061	1.972	2.012	1.858	1.063	2.019
codec-U	U-root-u-fixed64	encode	drop	613.4	1.045	0.159	0.305		1.919	0.157	0.301
codec-U	U-root-u-fixed64	encode	retain	613.4	1.045	0.208	0.333		1.597	0.206	0.331
codec-U	U-enum-value-2147483647	decode-read	drop	74.4	1.299	1.052	1.445	1.693	1.374	0.948	1.376
codec-U	U-enum-value-2147483647	decode-read	retain	74.4	1.299	1.067	1.663	1.792	1.558	0.936	1.537
codec-U	U-oneof-member-after-known	encode	drop	127.3	0.981	0.177	0.375		2.121	0.182	0.387
