# CONTAINER INSTRUMENTATION (gen/opt_bench.sh); ratios of per-case medians inside one process (and, *_min, of per-case minima); < 1 means fewer CPU ns than the denominator; empty = arm not run
file	input	dir	mode	incumbent_prod_median_ns	armonik/inc	core-native/inc	core-ffi/inc	core-ffi-pull/inc	core-ffi/core-native	core-native/inc_min	core-ffi/inc_min
codec-nounk-U	U-oneof-u-fixed32	decode-read	no-unknown	134.7	1.026	0.746	0.813	0.891	1.089	0.761	0.826
codec-nounk-U	U-oneof-u-msg	decode	no-unknown	129.7	1.026	0.731	0.802	0.879	1.097	0.727	0.797
codec-nounk-U	U-oneof-u-repeated	encode	no-unknown	124.4	1.006	0.175	0.345		1.965	0.176	0.353
codec-nounk-U	U-deep-u-varint	encode	no-unknown	1391.4	0.999	0.184	0.317		1.716	0.184	0.317
codec-nounk-U	U-nested-before	decode	no-unknown	372.6	1.057	0.810	0.824	0.834	1.018	0.795	0.786
codec-nounk-U	U-nested-u-fixed32	decode	no-unknown	296.9	1.017	0.858	0.853	0.870	0.994	0.820	0.814
codec-nounk-U	U-oneof-u-len	decode-read	no-unknown	132.1	1.036	0.752	0.816	0.896	1.085	0.746	0.819
codec-nounk-U	U-wire-ListTasksDetailedResponse-tasks-as-wt1	encode	no-unknown						1.629		
codec-nounk-U	U-wire-ListTasksDetailedResponse-tasks-as-wt1	decode	no-unknown						1.167		
codec-nounk-U	U-deep-u-repeated	decode-read	no-unknown	2169.2	0.991	0.788	0.910	0.925	1.156	0.787	0.911
codec-nounk-U	U-oneof-u-fixed64	decode	no-unknown	127.9	1.020	0.730	0.796	0.877	1.090	0.723	0.792
codec-nounk-U	U-wire-DualResponse-left-as-wt0	encode	no-unknown						1.657		
codec-nounk-U	U-oneof-group	decode	no-unknown	163.5	1.027	0.682	0.748	0.803	1.097	0.684	0.748
codec-nounk-U	U-root-max-tag	decode-read	no-unknown	629.5	1.052	0.861	0.816	0.832	0.948	0.872	0.828
codec-nounk-U	U-deep-u-varint	decode	no-unknown	2057.5	0.992	0.783	0.914	0.931	1.168	0.792	0.911
codec-nounk-U	U-deep-u-fixed32	decode-read	no-unknown	2130.1	0.998	0.804	0.933	0.954	1.160	0.808	0.921
codec-nounk-U	U-wire-UploadResultDataMessage-upload-as-wt1	decode	no-unknown						0.948		
codec-nounk-U	U-root-all	encode	no-unknown	621.3	1.035	0.156	0.248		1.591	0.157	0.248
codec-nounk-U	U-oneof-before	encode	no-unknown	127.0	0.980	0.171	0.335		1.959	0.174	0.346
codec-nounk-U	U-nested-u-fixed32	encode	no-unknown	268.6	1.034	0.170	0.309		1.814	0.166	0.299
codec-nounk-U	U-wire-ListTaskSummaryResponse-tasks-as-wt0	encode	no-unknown						1.659		
codec-nounk-U	U-element-u-packed	decode	no-unknown	2026.8	0.973	0.787	0.914	0.926	1.160	0.789	0.909
codec-nounk-U	U-root-u-len	decode-read	no-unknown	543.6	1.042	0.867	0.811	0.834	0.936	0.881	0.832
codec-nounk-U	U-root-interleaved	decode-read	no-unknown	651.3	1.059	0.795	0.781	0.805	0.983	0.795	0.778
codec-nounk-U	U-enum-value-999	decode	no-unknown	75.0	1.448	1.233	1.436	1.508	1.165	1.249	1.435
codec-nounk-U	U-element-all	encode	no-unknown	1364.0	0.994	0.184	0.317		1.724	0.186	0.316
codec-nounk-U	U-oneof-u-repeated	decode-read	no-unknown	144.9	1.045	0.723	0.791	0.855	1.094	0.719	0.783
codec-nounk-U	U-deep-u-msg	decode-read	no-unknown	2164.2	0.995	0.792	0.912	0.934	1.152	0.788	0.907
codec-nounk-U	U-leaf-u-repeated	decode	no-unknown	329.8	1.038	0.819	0.813	0.830	0.992	0.836	0.827
codec-nounk-U	U-element-u-fixed32	encode	no-unknown	1370.0	0.993	0.184	0.320		1.736	0.188	0.313
codec-nounk-U	U-element-u-fixed64	decode	no-unknown	1846.2	0.983	0.772	1.032	1.024	1.337	0.774	1.025
codec-nounk-U	U-wire-ListProbeResponse-probes-as-wt0	encode	no-unknown						1.810		
codec-nounk-U	U-leaf-u-repeated	encode	no-unknown	270.6	1.034	0.169	0.315		1.864	0.167	0.307
codec-nounk-U	U-wire-DualResponse-left-as-wt1	decode	no-unknown						1.219		
codec-nounk-U	U-deep-u-len	encode	no-unknown	1357.3	0.995	0.184	0.317		1.726	0.185	0.313
codec-nounk-U	U-wire-ListMetricsResponse-batches-as-wt5	decode	no-unknown						0.868		
codec-nounk-U	U-leaf-u-fixed64	decode	no-unknown	307.3	1.040	0.849	0.865	0.871	1.018	0.861	0.858
codec-nounk-U	U-deep-u-fixed32	encode	no-unknown	1365.9	0.994	0.184	0.317		1.721	0.184	0.317
codec-nounk-U	U-deep-u-msg	encode	no-unknown	1365.2	0.999	0.189	0.323		1.705	0.187	0.321
codec-nounk-U	U-wire-DualResponse-left-as-wt5	encode	no-unknown						1.638		
codec-nounk-U	U-nested-u-len	encode	no-unknown	272.3	1.025	0.170	0.313		1.841	0.168	0.311
codec-nounk-U	U-nested-u-len	decode-read	no-unknown	312.1	1.039	0.866	0.870	0.888	1.005	0.890	0.877
codec-nounk-U	U-wire-ListTaskSummaryResponse-tasks-as-wt5	decode-read	no-unknown						1.008		
codec-nounk-U	U-root-interleaved	decode	no-unknown	703.0	1.060	0.806	0.790	0.805	0.979	0.805	0.793
codec-nounk-U	U-wire-ListTaskSummaryResponse-tasks-as-wt0	decode	no-unknown						1.018		
codec-nounk-U	U-oneof-member-before-known	encode	no-unknown	131.0	0.997	0.164	0.329		2.010	0.168	0.344
codec-nounk-U	U-root-u-msg	decode	no-unknown	616.5	1.055	0.853	0.829	0.850	0.972	0.855	0.823
codec-nounk-U	U-wire-ListResultsResponse-page-as-wt5	decode	no-unknown						0.984		
codec-nounk-U	U-leaf-u-fixed32	decode-read	no-unknown	313.0	1.050	0.863	0.874	0.892	1.012	0.869	0.864
codec-nounk-U	U-wire-DualResponse-left-as-wt0	decode	no-unknown						1.234		
codec-nounk-U	U-root-max-tag	decode	no-unknown	617.9	1.064	0.868	0.858	0.863	0.988	0.843	0.842
codec-nounk-U	U-deep-u-fixed32	decode	no-unknown	2099.8	0.971	0.766	0.897	0.916	1.171	0.699	0.888
codec-nounk-U	U-wire-ListTasksDetailedResponse-tasks-as-wt0	decode-read	no-unknown						1.147		
codec-nounk-U	U-root-group	encode	no-unknown	620.3	1.045	0.162	0.252		1.558	0.163	0.252
codec-nounk-U	U-oneof-u-varint	encode	no-unknown	130.6	0.964	0.167	0.326		1.960	0.173	0.336
codec-nounk-U	U-wire-ListProbeResponse-probes-as-wt5	decode-read	no-unknown						1.008		
codec-nounk-U	U-leaf-all	encode	no-unknown	270.3	1.035	0.168	0.312		1.857	0.166	0.300
codec-nounk-U	U-root-u-repeated	encode	no-unknown	684.4	1.086	0.157	0.250		1.590	0.159	0.251
codec-nounk-U	U-oneof-before	decode	no-unknown	213.9	1.016	0.584	0.588	0.646	1.006	0.614	0.619
codec-nounk-U	U-deep-u-repeated	encode	no-unknown	1369.7	1.001	0.184	0.320		1.734	0.184	0.314
codec-nounk-U	U-wire-ListResultsResponse-results-as-wt5	decode	no-unknown						0.982		
codec-nounk-U	U-wire-UploadResultDataMessage-upload-as-wt0	encode	no-unknown						1.668		
codec-nounk-U	U-leaf-u-packed	decode-read	no-unknown	321.5	1.036	0.863	0.873	0.886	1.012	0.866	0.871
codec-nounk-U	U-wire-ListResultsResponse-results-as-wt1	encode	no-unknown						1.573		
codec-nounk-U	U-wire-ListResultsResponse-results-as-wt1	decode	no-unknown						0.985		
codec-nounk-U	U-root-u-repeated	decode-read	no-unknown	651.8	1.052	0.851	0.823	0.849	0.966	0.867	0.836
codec-nounk-U	U-root-u-fixed64	decode	no-unknown	609.2	1.055	0.852	0.820	0.848	0.962	0.855	0.816
codec-nounk-U	U-deep-u-packed	decode	no-unknown	2052.1	0.989	0.790	0.926	0.924	1.172	0.789	0.919
codec-nounk-U	U-wire-ListProbeResponse-probes-as-wt0	decode	no-unknown						1.036		
codec-nounk-U	U-oneof-interleaved	decode	no-unknown	208.6	1.009	0.597	0.606	0.650	1.015	0.612	0.621
codec-nounk-U	U-wire-ListTasksDetailedResponse-tasks-as-wt5	decode-read	no-unknown						1.131		
codec-nounk-U	U-nested-all	decode	no-unknown	385.0	1.015	0.746	0.754	0.776	1.011	0.771	0.774
codec-nounk-U	U-enum-value-999	encode	no-unknown	59.6	1.068	0.273	0.544		1.994	0.266	0.547
codec-nounk-U	U-oneof-u-fixed64	encode	no-unknown	127.8	0.980	0.170	0.337		1.982	0.172	0.356
codec-nounk-U	U-wire-ListTaskSummaryResponse-tasks-as-wt1	encode	no-unknown						1.604		
codec-nounk-U	U-deep-u-fixed64	decode-read	no-unknown	2078.1	1.019	0.815	0.936	0.962	1.148	0.829	0.885
codec-nounk-U	U-leaf-u-varint	decode-read	no-unknown	312.4	1.030	0.823	0.826	0.842	1.003	0.786	0.785
codec-nounk-U	U-root-u-varint	decode	no-unknown	572.2	1.069	0.849	0.838	0.857	0.986	0.878	0.843
codec-nounk-U	U-nested-u-varint	decode	no-unknown	301.7	1.055	0.863	0.862	0.878	0.999	0.867	0.865
codec-nounk-U	U-root-before	decode-read	no-unknown	731.3	1.064	0.823	0.792	0.818	0.963	0.823	0.798
codec-nounk-U	U-oneof-all	encode	no-unknown	133.6	0.936	0.164	0.322		1.963	0.166	0.344
codec-nounk-U	U-nested-group	decode-read	no-unknown	337.3	1.063	0.864	0.855	0.874	0.989	0.868	0.857
codec-nounk-U	U-root-u-msg	decode-read	no-unknown	636.2	1.063	0.892	0.842	0.866	0.944	0.891	0.831
codec-nounk-U	U-wire-ListTasksDetailedResponse-tasks-as-wt0	decode	no-unknown						1.139		
codec-nounk-U	U-oneof-u-packed	encode	no-unknown	128.2	0.966	0.168	0.332		1.968	0.173	0.350
codec-nounk-U	U-nested-group	decode	no-unknown	330.2	1.044	0.832	0.835	0.852	1.003	0.845	0.842
codec-nounk-U	U-oneof-u-msg	encode	no-unknown	126.2	1.015	0.174	0.341		1.962	0.177	0.347
codec-nounk-U	U-element-u-repeated	encode	no-unknown	1388.5	0.982	0.182	0.314		1.730	0.193	0.322
codec-nounk-U	U-wire-ListResultsResponse-page-as-wt1	decode	no-unknown						0.985		
codec-nounk-U	U-root-u-fixed32	encode	no-unknown	623.0	1.041	0.172	0.251		1.462	0.174	0.250
codec-nounk-U	U-wire-ListTasksDetailedResponse-page-as-wt5	encode	no-unknown						1.603		
codec-nounk-U	U-oneof-member-alone	encode	no-unknown	84.4	0.980	0.191	0.440		2.304	0.184	0.437
codec-nounk-U	U-nested-u-fixed64	encode	no-unknown	271.6	1.029	0.173	0.309		1.783	0.172	0.300
codec-nounk-U	U-root-u-len	encode	no-unknown	626.0	1.031	0.155	0.249		1.604	0.125	0.247
codec-nounk-U	U-enum-value-2147483647	encode	no-unknown	56.9	1.060	0.253	0.469		1.855	0.240	0.467
codec-nounk-U	U-root-u-fixed64	decode-read	no-unknown	497.7	1.059	0.885	0.844	0.864	0.953	0.895	0.843
codec-nounk-U	U-oneof-group	encode	no-unknown	110.2	0.980	0.160	0.328		2.042	0.170	0.351
codec-nounk-U	U-oneof-group	decode-read	no-unknown	163.9	1.016	0.721	0.756	0.830	1.049	0.725	0.762
codec-nounk-U	U-oneof-u-len	encode	no-unknown	131.5	0.950	0.162	0.324		2.002	0.172	0.349
codec-nounk-U	U-nested-u-repeated	decode-read	no-unknown	320.7	1.040	0.862	0.858	0.879	0.996	0.875	0.866
codec-nounk-U	U-wire-ListTaskSummaryResponse-tasks-as-wt0	decode-read	no-unknown						1.025		
codec-nounk-U	U-nested-u-varint	decode-read	no-unknown	309.9	1.036	0.866	0.854	0.877	0.986	0.857	0.835
codec-nounk-U	U-leaf-u-msg	encode	no-unknown	213.9	1.027	0.167	0.295		1.768	0.166	0.293
codec-nounk-U	U-oneof-u-len	decode	no-unknown	102.3	1.033	0.737	0.796	0.873	1.079	0.738	0.798
codec-nounk-U	U-element-u-fixed32	decode-read	no-unknown	1540.1	0.993	0.799	1.020	1.020	1.276	0.793	1.005
codec-nounk-U	U-root-u-varint	decode-read	no-unknown	503.7	1.016	0.852	0.793	0.805	0.931	0.867	0.805
codec-nounk-U	U-nested-group	encode	no-unknown	211.7	1.058	0.169	0.302		1.790	0.166	0.299
codec-nounk-U	U-nested-u-msg	decode	no-unknown	294.8	0.965	0.804	0.806	0.807	1.003	0.783	0.783
codec-nounk-U	U-leaf-u-packed	encode	no-unknown	239.5	1.029	0.171	0.301		1.763	0.170	0.301
codec-nounk-U	U-oneof-interleaved	decode-read	no-unknown	210.5	1.028	0.619	0.618	0.673	0.998	0.631	0.637
codec-nounk-U	U-root-u-msg	encode	no-unknown	619.7	1.039	0.157	0.249		1.581	0.155	0.248
codec-nounk-U	U-oneof-member-before-known	decode	no-unknown	127.8	0.996	0.722	0.797	0.881	1.103	0.734	0.815
codec-nounk-U	U-wire-ListResultsResponse-results-as-wt5	encode	no-unknown						1.575		
codec-nounk-U	U-wire-UploadResultDataMessage-upload-as-wt0	decode-read	no-unknown						0.962		
codec-nounk-U	U-wire-ListTasksDetailedResponse-tasks-as-wt5	encode	no-unknown						1.637		
codec-nounk-U	U-wire-ListResultsResponse-results-as-wt0	encode	no-unknown						1.603		
codec-nounk-U	U-element-u-len	decode-read	no-unknown	1948.4	0.993	0.798	0.972	0.982	1.218	0.792	0.977
codec-nounk-U	U-root-all	decode-read	no-unknown	720.0	1.049	0.802	0.762	0.785	0.950	0.806	0.763
codec-nounk-U	U-root-before	encode	no-unknown	629.4	1.026	0.156	0.251		1.608	0.156	0.246
codec-nounk-U	U-element-u-len	encode	no-unknown	1367.3	0.997	0.184	0.320		1.735	0.184	0.317
codec-nounk-U	U-nested-u-packed	decode	no-unknown	300.1	0.970	0.792	0.786	0.816	0.993	0.799	0.795
codec-nounk-U	U-wire-ListProbeResponse-probes-as-wt5	encode	no-unknown						1.771		
codec-nounk-U	U-root-group	decode	no-unknown	660.9	1.038	0.828	0.799	0.805	0.964	0.843	0.812
codec-nounk-U	U-nested-u-msg	decode-read	no-unknown	310.8	0.987	0.794	0.807	0.822	1.016	0.789	0.793
codec-nounk-U	U-oneof-member-alone	decode	no-unknown	115.7	0.992	0.758	0.837	0.927	1.104	0.778	0.855
codec-nounk-U	U-oneof-u-varint	decode-read	no-unknown	139.4	1.020	0.727	0.785	0.861	1.080	0.739	0.791
codec-nounk-U	U-element-u-repeated	decode	no-unknown	2064.2	0.976	0.785	0.918	0.927	1.170	0.789	0.915
codec-nounk-U	U-wire-ListResultsResponse-page-as-wt5	encode	no-unknown						1.587		
codec-nounk-U	U-oneof-interleaved	encode	no-unknown	127.4	0.992	0.173	0.340		1.970	0.177	0.350
codec-nounk-U	U-wire-UploadResultDataMessage-upload-as-wt5	decode	no-unknown						0.947		
codec-nounk-U	U-wire-ListResultsResponse-results-as-wt0	decode	no-unknown						0.981		
codec-nounk-U	U-element-all	decode	no-unknown	2177.4	0.983	0.784	0.911	0.921	1.163	0.774	0.902
codec-nounk-U	U-wire-ListTasksDetailedResponse-page-as-wt5	decode	no-unknown						1.153		
codec-nounk-U	U-root-max-tag	encode	no-unknown	627.0	1.034	0.158	0.249		1.574	0.156	0.246
codec-nounk-U	U-wire-ListMetricsResponse-batches-as-wt0	encode	no-unknown						1.180		
codec-nounk-U	U-element-all	decode-read	no-unknown	2221.1	0.995	0.789	0.901	0.925	1.142	0.797	0.913
codec-nounk-U	U-oneof-u-msg	decode-read	no-unknown	132.0	1.046	0.759	0.819	0.902	1.079	0.755	0.817
codec-nounk-U	U-oneof-u-fixed32	encode	no-unknown	130.0	0.974	0.167	0.330		1.974	0.176	0.342
codec-nounk-U	U-enum-value-packed	decode-read	no-unknown	106.5	1.280	0.857	1.982	2.225	2.313	0.852	1.950
codec-nounk-U	U-element-u-msg	encode	no-unknown	1365.8	0.996	0.184	0.316		1.723	0.181	0.314
codec-nounk-U	U-oneof-before	decode-read	no-unknown	215.0	1.027	0.602	0.602	0.663	1.001	0.612	0.617
codec-nounk-U	U-oneof-member-alone	decode-read	no-unknown	117.5	1.020	0.798	0.863	0.956	1.082	0.800	0.871
codec-nounk-U	U-leaf-u-msg	decode-read	no-unknown	321.7	0.965	0.755	0.765	0.780	1.013	0.753	0.766
codec-nounk-U	U-nested-u-len	decode	no-unknown	300.0	0.967	0.790	0.783	0.792	0.990	0.785	0.773
codec-nounk-U	U-root-u-len	decode	no-unknown	508.8	1.018	0.820	0.808	0.830	0.986	0.818	0.791
codec-nounk-U	U-element-u-packed	decode-read	no-unknown	1951.2	0.987	0.786	0.982	0.986	1.249	0.790	0.977
codec-nounk-U	U-nested-all	encode	no-unknown	270.1	1.034	0.170	0.312		1.836	0.168	0.305
codec-nounk-U	U-wire-ListProbeResponse-probes-as-wt1	encode	no-unknown						1.719		
codec-nounk-U	U-leaf-all	decode-read	no-unknown	495.6	0.985	0.619	0.629	0.629	1.017	0.619	0.633
codec-nounk-U	U-wire-DualResponse-left-as-wt1	decode-read	no-unknown						1.218		
codec-nounk-U	U-leaf-u-varint	encode	no-unknown	270.8	1.040	0.170	0.312		1.833	0.167	0.299
codec-nounk-U	U-oneof-all	decode-read	no-unknown	215.9	1.025	0.601	0.625	0.672	1.038	0.619	0.645
codec-nounk-U	U-wire-ListProbeResponse-probes-as-wt5	decode	no-unknown						1.024		
codec-nounk-U	U-wire-ListProbeResponse-probes-as-wt1	decode-read	no-unknown						1.011		
codec-nounk-U	U-deep-all	decode	no-unknown	2160.6	0.979	0.747	0.875	0.878	1.172	0.762	0.881
codec-nounk-U	U-oneof-member-before-known	decode-read	no-unknown	132.6	1.027	0.758	0.816	0.902	1.077	0.746	0.815
codec-nounk-U	U-wire-ListResultsResponse-page-as-wt2	decode-read	no-unknown						0.942		
codec-nounk-U	U-root-u-packed	decode	no-unknown	649.2	1.038	0.867	0.838	0.827	0.967	0.879	0.843
codec-nounk-U	U-wire-UploadResultDataMessage-upload-as-wt1	decode-read	no-unknown						0.943		
codec-nounk-U	U-element-u-varint	decode	no-unknown	2012.9	0.987	0.781	0.913	0.920	1.169	0.790	0.906
codec-nounk-U	U-enum-value-2147483647	decode	no-unknown	76.1	1.193	0.973	1.149	1.213	1.182	0.948	1.131
codec-nounk-U	U-oneof-all	decode	no-unknown	200.2	0.996	0.585	0.607	0.657	1.038	0.604	0.625
codec-nounk-U	U-root-u-fixed64	encode	no-unknown	626.9	1.015	0.168	0.247		1.467	0.170	0.246
codec-nounk-U	U-enum-value-2147483647	decode-read	no-unknown	81.5	1.153	0.975	1.183	1.251	1.213	0.984	1.184
codec-nounk-U	U-oneof-member-after-known	encode	no-unknown	128.7	0.972	0.172	0.332		1.932	0.176	0.344
codec-nounk-U	U-leaf-u-len	decode-read	no-unknown	323.7	0.958	0.786	0.793	0.797	1.008	0.792	0.774
codec-nounk-U	U-leaf-u-fixed64	decode-read	no-unknown	315.5	0.973	0.785	0.797	0.808	1.014	0.781	0.791
codec-nounk-U	U-wire-DualResponse-left-as-wt0	decode-read	no-unknown						1.216		
codec-nounk-U	U-nested-before	encode	no-unknown	275.0	1.031	0.167	0.310		1.857	0.169	0.305
codec-nounk-U	U-nested-u-repeated	decode	no-unknown	305.1	0.967	0.790	0.780	0.787	0.987	0.805	0.789
codec-nounk-U	U-wire-DualResponse-left-as-wt1	encode	no-unknown						1.636		
codec-nounk-U	U-oneof-u-fixed64	decode-read	no-unknown	130.4	1.033	0.761	0.821	0.901	1.078	0.756	0.817
codec-nounk-U	U-wire-ListTasksDetailedResponse-tasks-as-wt0	encode	no-unknown						1.648		
codec-nounk-U	U-wire-ListMetricsResponse-batches-as-wt1	decode-read	no-unknown						0.972		
codec-nounk-U	U-oneof-member-after-known	decode-read	no-unknown	126.0	0.998	0.750	0.816	0.894	1.089	0.766	0.830
codec-nounk-U	U-leaf-u-fixed32	encode	no-unknown	268.9	1.037	0.167	0.308		1.840	0.169	0.287
codec-nounk-U	U-nested-u-fixed64	decode	no-unknown	289.6	0.960	0.804	0.801	0.812	0.996	0.814	0.822
codec-nounk-U	U-wire-ListMetricsResponse-batches-as-wt1	encode	no-unknown						1.164		
codec-nounk-U	U-element-u-packed	encode	no-unknown	1361.2	0.993	0.181	0.316		1.741	0.179	0.312
codec-nounk-U	U-leaf-u-len	decode	no-unknown	306.5	0.972	0.803	0.798	0.799	0.994	0.783	0.781
codec-nounk-U	U-root-u-varint	encode	no-unknown	598.6	1.042	0.158	0.248		1.569	0.158	0.246
codec-nounk-U	U-wire-ListTasksDetailedResponse-page-as-wt2	decode-read	no-unknown						1.295		
codec-nounk-U	U-oneof-u-packed	decode-read	no-unknown	128.3	1.038	0.746	0.810	0.886	1.085	0.741	0.811
codec-nounk-U	U-wire-ListTasksDetailedResponse-tasks-as-wt5	decode	no-unknown						1.124		
codec-nounk-U	U-element-u-fixed64	decode-read	no-unknown	2106.3	0.996	0.805	0.921	0.942	1.144	0.809	0.924
codec-nounk-U	U-enum-value-packed	decode	no-unknown	101.0	1.194	0.790	1.998	2.236	2.530	0.787	1.992
codec-nounk-U	U-deep-all	decode-read	no-unknown	1953.6	0.990	0.774	1.018	1.024	1.316	0.776	1.014
codec-nounk-U	U-enum-value-999	decode-read	no-unknown	80.5	1.183	0.989	1.177	1.261	1.190	0.996	1.189
codec-nounk-U	U-leaf-u-repeated	decode-read	no-unknown	343.0	0.965	0.744	0.758	0.770	1.019	0.747	0.741
codec-nounk-U	U-deep-u-packed	encode	no-unknown	1385.1	0.998	0.183	0.316		1.726	0.184	0.317
codec-nounk-U	U-oneof-u-varint	decode	no-unknown	135.2	1.027	0.708	0.780	0.859	1.102	0.711	0.783
codec-nounk-U	U-nested-u-packed	encode	no-unknown	270.0	1.030	0.168	0.315		1.875	0.167	0.295
codec-nounk-U	U-root-before	decode	no-unknown	703.6	1.022	0.784	0.757	0.755	0.965	0.795	0.758
codec-nounk-U	U-wire-ListResultsResponse-page-as-wt2	encode	no-unknown						1.569		
codec-nounk-U	U-element-u-fixed32	decode	no-unknown	2056.6	0.974	0.780	0.926	0.934	1.188	0.788	0.929
codec-nounk-U	U-nested-u-msg	encode	no-unknown	277.5	1.013	0.167	0.309		1.850	0.168	0.294
codec-nounk-U	U-wire-UploadResultDataMessage-upload-as-wt5	encode	no-unknown						1.665		
codec-nounk-U	U-wire-ListResultsResponse-page-as-wt1	decode-read	no-unknown						0.954		
codec-nounk-U	U-deep-u-repeated	decode	no-unknown	1652.1	0.991	0.793	1.056	1.003	1.331	0.757	1.003
codec-nounk-U	U-wire-ListResultsResponse-results-as-wt0	decode-read	no-unknown						0.960		
