# CONTAINER INSTRUMENTATION (gen/opt_bench.sh); ratios of per-case medians inside one process (and, *_min, of per-case minima); < 1 means fewer CPU ns than the denominator; empty = arm not run
file	input	dir	mode	incumbent_prod_median_ns	armonik/inc	core-native/inc	core-ffi/inc	core-ffi-pull/inc	core-ffi/core-native	core-native/inc_min	core-ffi/inc_min
codec-nounk-U	U-wire-UploadResultDataMessage-upload-as-wt1	decode-read	no-unknown						1.634		
codec-nounk-U	U-element-u-varint	decode	no-unknown	2082.4	0.961	0.751	1.148	1.142	1.528	0.750	1.125
codec-nounk-U	U-enum-value-2147483647	decode	no-unknown	75.2	1.296	1.251	1.418	1.515	1.133	1.100	1.292
codec-nounk-U	U-oneof-all	decode	no-unknown	211.6	1.003	0.573	0.820	0.861	1.430	0.583	0.850
codec-nounk-U	U-root-u-fixed64	encode	no-unknown	559.8	1.045	0.192	0.347		1.807	0.192	0.350
codec-nounk-U	U-enum-value-2147483647	decode-read	no-unknown	83.7	1.146	1.087	1.252	1.336	1.152	1.090	1.251
codec-nounk-U	U-oneof-member-after-known	encode	no-unknown	112.8	0.990	0.201	0.445		2.219	0.207	0.454
codec-nounk-U	U-leaf-u-len	decode-read	no-unknown	322.6	0.959	0.776	1.111	1.139	1.432	0.773	1.114
codec-nounk-U	U-leaf-u-fixed64	decode-read	no-unknown	318.7	0.956	0.773	1.112	1.142	1.440	0.783	1.108
codec-nounk-U	U-wire-DualResponse-left-as-wt0	decode-read	no-unknown						1.445		
codec-nounk-U	U-nested-before	encode	no-unknown	246.0	1.053	0.210	0.416		1.979	0.207	0.401
codec-nounk-U	U-nested-u-repeated	decode	no-unknown	316.4	0.945	0.715	1.103	1.127	1.543	0.734	1.133
codec-nounk-U	U-wire-DualResponse-left-as-wt1	encode	no-unknown						2.117		
codec-nounk-U	U-oneof-u-fixed64	decode-read	no-unknown	130.2	1.036	0.716	1.151	1.271	1.607	0.727	1.158
codec-nounk-U	U-wire-ListTasksDetailedResponse-tasks-as-wt0	encode	no-unknown						2.028		
codec-nounk-U	U-wire-ListMetricsResponse-batches-as-wt1	decode-read	no-unknown						1.115		
codec-nounk-U	U-oneof-member-after-known	decode-read	no-unknown	109.4	1.037	0.752	1.175	1.303	1.563	0.728	1.186
codec-nounk-U	U-leaf-u-fixed32	encode	no-unknown	230.1	1.050	0.207	0.426		2.054	0.204	0.408
codec-nounk-U	U-nested-u-fixed64	decode	no-unknown	263.6	0.954	0.751	1.153	1.187	1.535	0.755	1.161
codec-nounk-U	U-wire-ListMetricsResponse-batches-as-wt1	encode	no-unknown						1.228		
codec-nounk-U	U-element-u-packed	encode	no-unknown	1257.5	0.996	0.201	0.438		2.178	0.201	0.435
codec-nounk-U	U-leaf-u-len	decode	no-unknown	309.8	0.958	0.729	1.147	1.170	1.573	0.728	1.136
codec-nounk-U	U-root-u-varint	encode	no-unknown	558.5	1.065	0.194	0.348		1.792	0.194	0.349
codec-nounk-U	U-wire-ListTasksDetailedResponse-page-as-wt2	decode-read	no-unknown						1.536		
codec-nounk-U	U-oneof-u-packed	decode-read	no-unknown	130.9	1.042	0.716	1.153	1.259	1.611	0.702	1.129
codec-nounk-U	U-wire-ListTasksDetailedResponse-tasks-as-wt5	decode	no-unknown						1.471		
codec-nounk-U	U-element-u-fixed64	decode-read	no-unknown	2129.3	1.002	0.783	1.151	1.168	1.470	0.787	1.150
codec-nounk-U	U-enum-value-packed	decode	no-unknown	110.7	1.129	0.716	2.153	2.205	3.010	0.746	2.198
codec-nounk-U	U-deep-all	decode-read	no-unknown	2088.9	0.981	0.767	1.184	1.190	1.544	0.765	1.189
