# CONTAINER INSTRUMENTATION (gen/opt_bench.sh); ns per call = client process CPU (or wall) per round / calls in the round
file	transport	cell	dir	inflight	rounds	cpu_median_ns	cpu_min_ns	cpu_max_ns	wall_median_ns	wall_min_ns	wall_max_ns
rpc-shipped-nounk	shipped	A	b	8	12	1919640.6	1696093.8	2268718.8	2414113.2	2147091.2	3233218.1
rpc-shipped-nounk	shipped	B	b	8	12	1297843.8	1212218.8	1535250.0	2233225.5	2070870.9	2458485.6
rpc-shipped-nounk	shipped	C-nounk	b	8	12	1171031.2	1067000.0	1330625.0	2142273.4	1881697.4	3272278.4
rpc-shipped-nounk	shipped	D-nounk	b	8	12	1203718.8	1064156.2	1337000.0	2144257.4	1867298.6	4462459.9
rpc-shipped-nounk	shipped	A	b	16	12	2000312.5	1791937.5	2362062.5	2336312.7	2065971.3	2545415.5
rpc-shipped-nounk	shipped	B	b	16	12	1364703.1	1284593.8	1474250.0	2424589.5	2199333.6	2599858.8
rpc-shipped-nounk	shipped	C-nounk	b	16	12	1210640.6	1160875.0	1349843.8	2272152.6	2127794.8	2653927.2
rpc-shipped-nounk	shipped	D-nounk	b	16	12	1245890.6	1170156.2	1423281.2	2171406.5	2110624.3	2574258.6
rpc-shipped	shipped	A	a	1	12	2269437.5	1871500.0	2377750.0	2544348.2	2034146.9	2756354.2
rpc-shipped	shipped	B	a	1	12	2223703.1	1788687.5	2701562.5	2584231.2	2087220.2	3747695.7
rpc-shipped	shipped	C-retain	a	1	12	2416609.4	2172812.5	2618781.2	2699326.0	2543305.0	4139947.2
rpc-shipped	shipped	C-drop	a	1	12	2546750.0	1989718.8	3319375.0	2888750.5	2174802.6	3833157.9
rpc-shipped	shipped	D-retain	a	1	12	2512875.0	2289343.8	2653062.5	2839084.9	2633318.0	3941949.6
rpc-shipped	shipped	D-drop	a	1	12	3104468.8	2413750.0	3332031.2	3442809.5	2645181.9	4214830.0
rpc-shipped	shipped	A	a	8	12	2668218.8	2340875.0	3397156.2	2710969.6	2471897.7	3923266.2
rpc-shipped	shipped	B	a	8	12	2694984.4	2366093.8	2911750.0	2791898.8	2657300.2	3167857.6
rpc-shipped	shipped	C-retain	a	8	12	3106375.0	2790281.2	3864375.0	3223946.9	2987645.3	4002593.6
