# CONTAINER INSTRUMENTATION (gen/opt_bench.sh); ratios of per-case medians inside one process (and, *_min, of per-case minima); < 1 means fewer CPU ns than the denominator; empty = arm not run
file	input	dir	mode	incumbent_prod_median_ns	armonik/inc	core-native/inc	core-ffi/inc	core-ffi-pull/inc	core-ffi/core-native	core-native/inc_min	core-ffi/inc_min
codec-nounk-P	P2.3	decode	no-unknown	1203375.5	1.023	0.921	1.225	1.182	1.330	0.934	1.247
codec-nounk-P	P2.5	decode-read	no-unknown	51791.5	0.808	0.725	1.244	1.166	1.714	0.683	1.260
codec-nounk-P	P2.1	decode	no-unknown	1501.4	1.046	1.026	1.592	2.012	1.553	1.016	1.582
codec-nounk-P	P2.5	encode	no-unknown	25696.3	0.995	0.184	0.459		2.497	0.164	0.454
codec-nounk-P	P2.2	decode	no-unknown	1464658.4	0.908	0.706	1.383	1.263	1.960	0.687	1.331
codec-nounk-P	P6.1	decode-nodrop	no-unknown	214128.4	1.415	0.917	0.858		0.936	0.929	0.809
codec-nounk-P	P5.4	encode	no-unknown	329817.8	1.046	0.962	1.054		1.097	0.970	1.056
codec-nounk-P	P2.1	encode	no-unknown	1067.9	1.282	0.260	0.550		2.115	0.272	0.548
codec-nounk-P	P5.1	decode	no-unknown	96.5	0.701	0.940	1.572	1.661	1.672	0.930	1.566
codec-nounk-P	P1.2/latin1	decode-read	no-unknown	627042.4	0.775	0.817	1.172	1.165	1.434	0.831	1.180
codec-nounk-P	P6.1	encode	no-unknown	306669.9	1.257	0.231	0.267		1.159	0.230	0.269
codec-nounk-P	P5.4	decode	no-unknown	349732.8	0.000	0.951	0.995	0.839	1.046	0.936	0.959
codec-nounk-P	P1.2	decode	no-unknown	405179.0	0.890	0.769	1.075	0.891	1.398	0.804	1.068
codec-nounk-P	P5.3	encode	no-unknown	47218.4	0.960	0.933	0.818		0.876	0.943	0.811
codec-nounk-P	P5.2	decode-read	no-unknown	1649.7	0.059	1.044	1.050	1.071	1.005	1.000	1.012
codec-nounk-P	P5.2	encode	no-unknown	1648.5	0.958	0.940	0.949		1.009	0.928	0.924
codec-nounk-P	P2.2	decode-nodrop	no-unknown	1131643.9	0.976	0.829	1.442		1.740	0.816	1.419
codec-nounk-P	P1.2	encode	no-unknown	296243.2	1.088	0.200	0.356		1.783	0.199	0.353
codec-nounk-P	P7.1	decode	no-unknown	334.9	0.776	0.732	1.124	1.204	1.535	0.726	1.119
codec-nounk-P	P5.3	decode-read	no-unknown	40315.5	0.002	1.138	1.153	1.101	1.013	1.120	1.146
codec-nounk-P	P2.5	decode	no-unknown	49482.7	0.976	0.845	1.297	1.230	1.535	0.980	1.474
codec-nounk-P	P3.1	encode	no-unknown	20524.3	1.038	0.181	0.383		2.121	0.182	0.381
codec-nounk-P	P2.2/wide	decode	no-unknown	2536605.5	0.992	0.855	1.090	1.333	1.275	0.866	1.121
codec-nounk-P	P4.1	decode	no-unknown	206448.3	1.284	1.125	1.502	1.418	1.335	1.125	1.499
codec-nounk-P	P1.3	decode-read	no-unknown	10134.5	1.580	1.553	1.611	1.660	1.037	1.545	1.610
codec-nounk-P	P4.1	encode	no-unknown	132712.6	0.825	0.203	0.360		1.776	0.202	0.358
codec-nounk-P	P4.1	decode-nodrop	no-unknown	214460.2	1.010	0.837	0.947		1.131	0.827	0.946
codec-nounk-P	P1.2	decode-nodrop	no-unknown	327100.8	0.929	0.754	1.162		1.541	0.793	1.268
codec-nounk-P	P1.2/latin1	encode	no-unknown	299524.3	1.083	0.203	0.361		1.777	0.202	0.352
codec-nounk-P	P2.2	encode	no-unknown	792956.5	1.161	0.270	0.501		1.858	0.265	0.503
codec-nounk-P	P2.2/wide	encode	no-unknown	962160.0	1.022	0.249	0.396		1.589	0.248	0.399
codec-nounk-P	P4.1	decode-read	no-unknown	274978.3	1.005	0.888	1.036	1.109	1.167	0.886	0.964
codec-nounk-P	P1.3	decode	no-unknown	10128.2	1.207	1.263	1.421	1.464	1.125	1.271	1.419
codec-nounk-P	P2.1	decode-read	no-unknown	1879.4	1.075	0.875	1.682	1.642	1.922	0.940	1.819
codec-nounk-P	P2.4	encode	no-unknown	570665.9	0.941	0.298	0.566		1.896	0.295	0.559
codec-nounk-P	P2.2	decode-read	no-unknown	1559835.9	0.992	0.849	1.051	1.214	1.238	0.870	1.054
codec-nounk-P	P1.2	decode-read	no-unknown	419757.4	0.930	0.793	1.108	1.090	1.397	0.750	1.108
codec-nounk-P	P5.2	decode	no-unknown	1650.4	0.056	1.061	1.042	1.052	0.982	1.055	1.040
codec-nounk-P	P2.2/latin1	decode-read	no-unknown	2092383.6	1.030	0.780	1.363	1.111	1.748	0.766	1.356
codec-nounk-P	P2.3	encode	no-unknown	456495.0	0.958	0.280	0.569		2.028	0.284	0.573
codec-nounk-U	U-wire-ListTasksDetailedResponse-page-as-wt2	decode-read	no-unknown						1.658		
codec-nounk-U	U-root-u-len	encode	no-unknown	560.8	0.893	0.328	0.349		1.067	0.313	0.354
