# CONTAINER INSTRUMENTATION (gen/opt_bench.sh); ratios of per-case medians inside one process (and, *_min, of per-case minima); < 1 means fewer CPU ns than the denominator; empty = arm not run
file	input	dir	mode	incumbent_prod_median_ns	armonik/inc	core-native/inc	core-ffi/inc	core-ffi-pull/inc	core-ffi/core-native	core-native/inc_min	core-ffi/inc_min
codec-nounk-U	U-element-u-msg	decode	no-unknown	2012.7	0.843	0.739	1.321	1.319	1.788	0.719	1.314
codec-nounk-U	U-element-u-msg	decode-read	no-unknown	2089.7	0.864	0.746	1.337	1.303	1.791	0.731	1.344
codec-nounk-U	U-element-u-packed	encode	no-unknown	1314.6	1.024	0.183	0.408		2.233	0.175	0.410
codec-nounk-U	U-element-u-packed	decode	no-unknown	2050.4	0.825	0.691	1.262	1.291	1.826	0.694	1.278
codec-nounk-U	U-element-u-packed	decode-read	no-unknown	2063.5	0.878	0.740	1.343	1.342	1.816	0.737	1.334
codec-nounk-U	U-element-u-repeated	encode	no-unknown	1311.8	1.032	0.187	0.409		2.184	0.188	0.409
codec-nounk-U	U-element-u-repeated	decode	no-unknown	2012.3	0.746	0.691	1.324	1.322	1.914	0.693	1.337
codec-nounk-U	U-element-u-repeated	decode-read	no-unknown	2000.5	0.710	0.745	1.395	1.385	1.874	0.730	1.398
codec-nounk-U	U-element-u-varint	encode	no-unknown	1314.0	0.800	0.188	0.408		2.168	0.189	0.409
codec-nounk-U	U-element-u-varint	decode	no-unknown	2014.6	0.668	0.602	1.343	1.312	2.232	0.582	1.345
codec-nounk-U	U-element-u-varint	decode-read	no-unknown	2095.5	0.671	0.568	1.323	1.309	2.328	0.574	1.326
codec-nounk-U	U-enum-value-127	encode	no-unknown	54.9	1.060	0.217	0.650		2.998	0.214	0.631
codec-nounk-U	U-enum-value-127	decode	no-unknown	73.4	1.348	1.574	2.342	1.605	1.488	1.576	2.298
codec-nounk-U	U-enum-value-127	decode-read	no-unknown	81.4	1.307	0.916	1.499	1.583	1.636	0.919	1.490
codec-nounk-U	U-enum-value-2147483647	encode	no-unknown	72.4	1.058	0.194	0.529		2.733	0.190	0.518
codec-nounk-U	U-enum-value-2147483647	decode	no-unknown	76.0	1.335	0.918	1.501	1.602	1.635	0.913	1.511
codec-nounk-U	U-enum-value-2147483647	decode-read	no-unknown	84.4	1.389	1.136	1.478	1.563	1.301	1.127	1.466
codec-nounk-U	U-enum-value-999	encode	no-unknown	57.7	1.107	0.277	0.633		2.288	0.273	0.626
codec-nounk-U	U-enum-value-999	decode	no-unknown	76.0	1.319	1.159	1.480	1.524	1.277	1.176	1.503
codec-nounk-U	U-enum-value-999	decode-read	no-unknown	83.8	1.268	1.128	1.462	1.502	1.296	1.126	1.449
