# CONTAINER INSTRUMENTATION (gen/opt_bench.sh); ratios of per-case medians inside one process (and, *_min, of per-case minima); < 1 means fewer CPU ns than the denominator; empty = arm not run
file	input	dir	mode	incumbent_prod_median_ns	armonik/inc	core-native/inc	core-ffi/inc	core-ffi-pull/inc	core-ffi/core-native	core-native/inc_min	core-ffi/inc_min
codec-nounk-U	U-wire-DualResponse-left-as-wt5	decode	no-unknown						1.202		
codec-nounk-U	U-deep-u-msg	decode	no-unknown	1722.5	0.987	0.771	0.898	0.904	1.165	0.763	0.917
codec-nounk-U	U-wire-ListProbeResponse-probes-as-wt1	decode	no-unknown						1.062		
codec-nounk-U	U-wire-ListTasksDetailedResponse-page-as-wt1	decode-read	no-unknown						1.315		
codec-nounk-U	U-root-u-packed	encode	no-unknown	568.0	1.043	0.184	0.274		1.488	0.185	0.275
codec-nounk-U	U-wire-DualResponse-left-as-wt5	decode-read	no-unknown						1.188		
codec-nounk-U	U-deep-all	encode	no-unknown	1199.8	1.026	0.209	0.357		1.706	0.210	0.354
codec-nounk-U	U-wire-ListTasksDetailedResponse-page-as-wt2	encode	no-unknown						1.600		
codec-nounk-U	U-wire-ListMetricsResponse-batches-as-wt1	decode	no-unknown						1.587		
codec-nounk-U	U-nested-interleaved	decode-read	no-unknown	395.2	1.055	0.772	0.773	0.793	1.001	0.786	0.782
codec-nounk-U	U-nested-u-fixed32	decode-read	no-unknown	318.4	1.027	0.841	0.848	0.875	1.009	0.842	0.842
codec-nounk-U	U-wire-ListResultsResponse-results-as-wt5	decode-read	no-unknown						0.981		
codec-nounk-U	U-wire-ListTaskSummaryResponse-tasks-as-wt5	decode	no-unknown						1.039		
codec-nounk-U	U-wire-UploadResultDataMessage-upload-as-wt0	decode	no-unknown						1.008		
codec-nounk-U	U-oneof-u-fixed32	decode-read	no-unknown	113.7	1.011	0.699	0.780	0.865	1.116	0.703	0.776
codec-nounk-U	U-oneof-u-msg	decode	no-unknown	135.6	0.997	0.679	0.765	0.831	1.128	0.678	0.751
codec-nounk-U	U-oneof-u-repeated	encode	no-unknown	108.5	1.017	0.217	0.405		1.868	0.213	0.398
codec-nounk-U	U-deep-u-varint	encode	no-unknown	1213.6	1.016	0.207	0.350		1.695	0.205	0.345
codec-nounk-U	U-nested-before	decode	no-unknown	384.1	1.064	0.782	0.789	0.813	1.009	0.779	0.776
codec-nounk-U	U-nested-u-fixed32	decode	no-unknown	302.7	1.034	0.817	0.832	0.861	1.018	0.761	0.784
codec-nounk-U	U-oneof-u-len	decode-read	no-unknown	140.0	1.004	0.692	0.778	0.859	1.123	0.694	0.781
codec-nounk-U	U-wire-ListTasksDetailedResponse-tasks-as-wt1	encode	no-unknown						1.596		
codec-nounk-U	U-wire-ListTasksDetailedResponse-tasks-as-wt1	decode	no-unknown						1.168		
codec-nounk-U	U-deep-u-repeated	decode-read	no-unknown	2167.4	0.997	0.790	0.916	0.920	1.159	0.790	0.919
codec-nounk-U	U-oneof-u-fixed64	decode	no-unknown	134.5	0.988	0.672	0.759	0.830	1.130	0.671	0.763
codec-nounk-U	U-wire-DualResponse-left-as-wt0	encode	no-unknown						1.602		
codec-nounk-U	U-oneof-group	decode	no-unknown	171.5	1.006	0.633	0.706	0.758	1.115	0.628	0.717
codec-nounk-U	U-root-max-tag	decode-read	no-unknown	650.0	1.060	0.845	0.830	0.847	0.983	0.833	0.818
codec-nounk-U	U-deep-u-varint	decode	no-unknown	2114.0	0.987	0.776	0.910	0.914	1.172	0.774	0.904
codec-nounk-U	U-deep-u-fixed32	decode-read	no-unknown	2239.0	0.980	0.802	0.922	0.925	1.151	0.800	0.933
codec-nounk-U	U-wire-UploadResultDataMessage-upload-as-wt1	decode	no-unknown						1.009		
codec-nounk-U	U-root-all	encode	no-unknown	573.7	1.042	0.186	0.273		1.468	0.186	0.272
codec-nounk-U	U-oneof-before	encode	no-unknown	113.7	1.021	0.209	0.394		1.885	0.208	0.398
codec-nounk-U	U-nested-u-fixed32	encode	no-unknown	256.6	1.013	0.194	0.330		1.702	0.198	0.323
codec-nounk-U	U-wire-ListTaskSummaryResponse-tasks-as-wt0	encode	no-unknown						1.654		
codec-nounk-U	U-element-u-packed	decode	no-unknown	2056.5	0.979	0.778	0.902	0.910	1.159	0.775	0.908
codec-nounk-U	U-root-u-len	decode-read	no-unknown	648.3	1.089	0.875	0.873	0.887	0.997	0.876	0.862
codec-nounk-U	U-root-interleaved	decode-read	no-unknown	744.5	1.062	0.805	0.803	0.826	0.998	0.805	0.803
codec-nounk-U	U-enum-value-999	decode	no-unknown	77.0	1.460	1.279	1.414	1.479	1.106	1.231	1.407
codec-nounk-U	U-element-all	encode	no-unknown	1207.7	1.019	0.206	0.351		1.700	0.205	0.347
codec-nounk-U	U-oneof-u-repeated	decode-read	no-unknown	149.4	1.021	0.685	0.851	0.820	1.243	0.682	0.818
codec-nounk-U	U-deep-u-msg	decode-read	no-unknown	2123.8	0.990	0.785	0.921	0.915	1.173	0.785	0.926
codec-nounk-U	U-leaf-u-repeated	decode	no-unknown	334.5	1.055	0.785	0.801	0.817	1.021	0.782	0.804
codec-nounk-U	U-element-u-fixed32	encode	no-unknown	1204.8	1.021	0.207	0.351		1.693	0.207	0.349
codec-nounk-U	U-element-u-fixed64	decode	no-unknown	1889.2	0.981	0.766	0.990	0.983	1.292	0.758	0.991
codec-nounk-U	U-wire-ListProbeResponse-probes-as-wt0	encode	no-unknown						1.634		
codec-nounk-U	U-leaf-u-repeated	encode	no-unknown	246.4	1.025	0.201	0.338		1.681	0.199	0.322
codec-nounk-U	U-wire-DualResponse-left-as-wt1	decode	no-unknown						1.202		
codec-nounk-U	U-deep-u-len	encode	no-unknown	1204.3	1.025	0.206	0.349		1.693	0.205	0.348
codec-nounk-U	U-wire-ListMetricsResponse-batches-as-wt5	decode	no-unknown						1.586		
codec-nounk-U	U-leaf-u-fixed64	decode	no-unknown	312.4	1.058	0.807	0.844	0.860	1.047	0.811	0.850
codec-nounk-U	U-deep-u-fixed32	encode	no-unknown	1209.3	1.020	0.208	0.350		1.681	0.206	0.348
codec-nounk-U	U-deep-u-msg	encode	no-unknown	1190.9	1.019	0.209	0.356		1.705	0.207	0.351
codec-nounk-U	U-wire-DualResponse-left-as-wt5	encode	no-unknown						1.592		
codec-nounk-U	U-nested-u-len	encode	no-unknown	242.2	1.025	0.196	0.334		1.706	0.200	0.318
codec-nounk-U	U-nested-u-len	decode-read	no-unknown	319.0	1.027	0.832	0.848	0.861	1.019	0.812	0.809
codec-nounk-U	U-wire-ListTaskSummaryResponse-tasks-as-wt5	decode-read	no-unknown						1.039		
codec-nounk-U	U-root-interleaved	decode	no-unknown	686.5	1.029	0.743	0.750	0.750	1.010	0.785	0.775
codec-nounk-U	U-wire-ListTaskSummaryResponse-tasks-as-wt0	decode	no-unknown						1.056		
codec-nounk-U	U-oneof-member-before-known	encode	no-unknown	97.0	1.019	0.212	0.400		1.884	0.214	0.404
codec-nounk-U	U-root-u-msg	decode	no-unknown	561.9	1.083	0.850	0.825	0.845	0.971	0.899	0.838
codec-nounk-U	U-wire-ListResultsResponse-page-as-wt5	decode	no-unknown						1.001		
codec-nounk-U	U-leaf-u-fixed32	decode-read	no-unknown	322.7	1.051	0.839	0.850	0.871	1.013	0.840	0.856
codec-nounk-U	U-wire-DualResponse-left-as-wt0	decode	no-unknown						1.195		
codec-nounk-U	U-root-max-tag	decode	no-unknown	637.1	1.066	0.828	0.826	0.845	0.997	0.845	0.840
codec-nounk-U	U-deep-u-fixed32	decode	no-unknown	2091.2	0.980	0.772	0.911	0.906	1.180	0.697	0.905
codec-nounk-U	U-wire-ListTasksDetailedResponse-tasks-as-wt0	decode-read	no-unknown						1.178		
codec-nounk-U	U-root-group	encode	no-unknown	571.6	1.038	0.184	0.273		1.485	0.185	0.275
codec-nounk-U	U-oneof-u-varint	encode	no-unknown	113.1	0.993	0.208	0.390		1.871	0.216	0.407
codec-nounk-U	U-wire-ListProbeResponse-probes-as-wt5	decode-read	no-unknown						1.043		
codec-nounk-U	U-leaf-all	encode	no-unknown	249.9	1.027	0.196	0.341		1.738	0.200	0.344
codec-nounk-U	U-root-u-repeated	encode	no-unknown	576.6	1.031	0.185	0.268		1.450	0.187	0.273
codec-nounk-U	U-oneof-before	decode	no-unknown	216.9	1.004	0.566	0.588	0.674	1.038	0.562	0.588
codec-nounk-U	U-deep-u-repeated	encode	no-unknown	1207.0	1.027	0.207	0.350		1.690	0.207	0.351
codec-nounk-U	U-wire-ListResultsResponse-results-as-wt5	decode	no-unknown						0.987		
codec-nounk-U	U-wire-UploadResultDataMessage-upload-as-wt0	encode	no-unknown						1.729		
codec-nounk-U	U-leaf-u-packed	decode-read	no-unknown	326.1	1.041	0.827	0.839	0.862	1.015	0.829	0.835
codec-nounk-U	U-wire-ListResultsResponse-results-as-wt1	encode	no-unknown						1.484		
codec-nounk-U	U-wire-ListResultsResponse-results-as-wt1	decode	no-unknown						1.019		
codec-nounk-U	U-root-u-repeated	decode-read	no-unknown	680.0	1.061	0.836	0.844	0.853	1.010	0.849	0.841
codec-nounk-U	U-root-u-fixed64	decode	no-unknown	636.7	1.054	0.818	0.810	0.838	0.990	0.813	0.816
codec-nounk-U	U-deep-u-packed	decode	no-unknown	2132.1	0.996	0.780	0.925	0.928	1.185	0.769	0.914
codec-nounk-U	U-wire-ListProbeResponse-probes-as-wt0	decode	no-unknown						1.078		
codec-nounk-U	U-oneof-interleaved	decode	no-unknown	211.7	1.019	0.574	0.612	0.687	1.066	0.595	0.631
codec-nounk-U	U-wire-ListTasksDetailedResponse-tasks-as-wt5	decode-read	no-unknown						1.161		
codec-nounk-U	U-nested-all	decode	no-unknown	358.8	1.027	0.652	0.694	0.764	1.065	0.738	0.758
codec-nounk-U	U-enum-value-999	encode	no-unknown	56.5	1.090	0.303	0.577		1.906	0.302	0.571
codec-nounk-U	U-oneof-u-fixed64	encode	no-unknown	112.4	1.005	0.213	0.398		1.871	0.209	0.406
codec-nounk-U	U-wire-ListTaskSummaryResponse-tasks-as-wt1	encode	no-unknown						1.644		
codec-nounk-U	U-deep-u-fixed64	decode-read	no-unknown	2155.4	0.989	0.790	0.925	0.912	1.170	0.764	0.919
codec-nounk-U	U-leaf-u-varint	decode-read	no-unknown	338.7	1.057	0.851	0.847	0.859	0.996	0.827	0.823
codec-nounk-U	U-root-u-varint	decode	no-unknown	642.7	1.041	0.807	0.797	0.820	0.987	0.812	0.800
codec-nounk-U	U-nested-u-varint	decode	no-unknown	315.2	1.065	0.808	0.835	0.861	1.033	0.794	0.822
codec-nounk-U	U-root-before	decode-read	no-unknown	736.5	1.039	0.799	0.787	0.807	0.984	0.814	0.796
codec-nounk-U	U-oneof-all	encode	no-unknown	112.0	1.005	0.210	0.394		1.875	0.214	0.406
codec-nounk-U	U-nested-group	decode-read	no-unknown	350.4	1.040	0.816	0.827	0.844	1.012	0.700	0.694
codec-nounk-U	U-root-u-msg	decode-read	no-unknown	554.2	1.037	0.828	0.804	0.843	0.971	0.822	0.802
codec-nounk-U	U-wire-ListTasksDetailedResponse-tasks-as-wt0	decode	no-unknown						1.140		
codec-nounk-U	U-oneof-u-packed	encode	no-unknown	112.9	1.000	0.207	0.393		1.897	0.196	0.380
codec-nounk-U	U-nested-group	decode	no-unknown	343.4	1.050	0.789	0.821	0.850	1.040	0.799	0.831
codec-nounk-U	U-oneof-u-msg	encode	no-unknown	111.9	1.027	0.212	0.400		1.885	0.214	0.412
codec-nounk-U	U-element-u-repeated	encode	no-unknown	1219.5	1.012	0.206	0.348		1.685	0.208	0.350
codec-nounk-U	U-wire-ListResultsResponse-page-as-wt1	decode	no-unknown						1.010		
codec-nounk-U	U-root-u-fixed32	encode	no-unknown	576.8	1.022	0.185	0.267		1.444	0.185	0.271
codec-nounk-U	U-wire-ListTasksDetailedResponse-page-as-wt5	encode	no-unknown						1.558		
codec-nounk-U	U-oneof-member-alone	encode	no-unknown	73.5	1.126	0.219	0.518		2.369	0.217	0.514
codec-nounk-U	U-nested-u-fixed64	encode	no-unknown	233.1	1.028	0.198	0.342		1.730	0.203	0.333
codec-nounk-U	U-root-u-len	encode	no-unknown	538.4	1.032	0.332	0.271		0.814	0.329	0.269
codec-nounk-U	U-enum-value-2147483647	encode	no-unknown	60.6	1.081	0.292	0.526		1.801	0.294	0.528
codec-nounk-U	U-root-u-fixed64	decode-read	no-unknown	534.5	1.052	0.839	0.821	0.843	0.978	0.803	0.792
codec-nounk-U	U-oneof-group	encode	no-unknown	92.1	0.994	0.208	0.396		1.906	0.209	0.393
codec-nounk-U	U-oneof-group	decode-read	no-unknown	175.6	1.001	0.645	0.716	0.772	1.110	0.643	0.705
codec-nounk-U	U-oneof-u-len	encode	no-unknown	110.3	1.003	0.209	0.398		1.900	0.210	0.397
codec-nounk-U	U-nested-u-repeated	decode-read	no-unknown	329.6	1.036	0.821	0.835	0.858	1.017	0.820	0.826
codec-nounk-U	U-wire-ListTaskSummaryResponse-tasks-as-wt0	decode-read	no-unknown						1.114		
codec-nounk-U	U-nested-u-varint	decode-read	no-unknown	329.9	1.026	0.808	0.825	0.843	1.021	0.802	0.808
codec-nounk-U	U-leaf-u-msg	encode	no-unknown	208.2	1.013	0.195	0.325		1.668	0.200	0.319
codec-nounk-U	U-oneof-u-len	decode	no-unknown	107.0	0.998	0.675	0.754	0.824	1.117	0.673	0.755
codec-nounk-U	U-element-u-fixed32	decode-read	no-unknown	1993.2	0.971	0.771	0.971	0.957	1.260	0.791	0.984
codec-nounk-U	U-root-u-varint	decode-read	no-unknown	666.8	1.019	0.809	0.800	0.807	0.989	0.808	0.791
codec-nounk-U	U-nested-group	encode	no-unknown	252.4	1.027	0.200	0.337		1.690	0.199	0.325
codec-nounk-U	U-nested-u-msg	decode	no-unknown	306.2	0.988	0.745	0.763	0.788	1.025	0.752	0.766
codec-nounk-U	U-leaf-u-packed	encode	no-unknown	252.7	1.046	0.207	0.347		1.677	0.204	0.327
codec-nounk-U	U-oneof-interleaved	decode-read	no-unknown	189.6	1.014	0.585	0.595	0.691	1.017	0.599	0.614
codec-nounk-U	U-root-u-msg	encode	no-unknown	454.7	1.020	0.312	0.268		0.858	0.313	0.271
codec-nounk-U	U-oneof-member-before-known	decode	no-unknown	107.2	0.977	0.677	0.776	0.853	1.145	0.692	0.786
codec-nounk-U	U-wire-ListResultsResponse-results-as-wt5	encode	no-unknown						1.488		
codec-nounk-U	U-wire-UploadResultDataMessage-upload-as-wt0	decode-read	no-unknown						1.010		
codec-nounk-U	U-wire-ListTasksDetailedResponse-tasks-as-wt5	encode	no-unknown						1.561		
codec-nounk-U	U-wire-ListResultsResponse-results-as-wt0	encode	no-unknown						1.453		
codec-nounk-U	U-element-u-len	decode-read	no-unknown	1989.6	0.997	0.784	0.964	0.953	1.230	0.784	0.966
codec-nounk-U	U-root-all	decode-read	no-unknown	737.2	1.029	0.787	0.778	0.810	0.989	0.769	0.767
codec-nounk-U	U-root-before	encode	no-unknown	575.2	1.022	0.185	0.266		1.442	0.189	0.271
codec-nounk-U	U-element-u-len	encode	no-unknown	1211.8	1.020	0.206	0.347		1.686	0.207	0.351
codec-nounk-U	U-nested-u-packed	decode	no-unknown	303.9	0.986	0.743	0.755	0.783	1.016	0.743	0.761
codec-nounk-U	U-wire-ListProbeResponse-probes-as-wt5	encode	no-unknown						1.652		
codec-nounk-U	U-root-group	decode	no-unknown	673.9	1.051	0.810	0.814	0.820	1.005	0.807	0.814
codec-nounk-U	U-nested-u-msg	decode-read	no-unknown	341.2	1.007	0.796	0.821	0.816	1.031	0.787	0.789
codec-nounk-U	U-oneof-member-alone	decode	no-unknown	126.7	0.996	0.719	0.813	0.911	1.130	0.746	0.857
codec-nounk-U	U-oneof-u-varint	decode-read	no-unknown	146.6	0.999	0.663	0.747	0.817	1.126	0.669	0.758
codec-nounk-U	U-element-u-repeated	decode	no-unknown	2106.3	0.974	0.781	0.905	0.905	1.158	0.779	0.907
codec-nounk-U	U-wire-ListResultsResponse-page-as-wt5	encode	no-unknown						1.461		
codec-nounk-U	U-oneof-interleaved	encode	no-unknown	112.5	1.016	0.208	0.397		1.908	0.211	0.394
codec-nounk-U	U-wire-UploadResultDataMessage-upload-as-wt5	decode	no-unknown						1.026		
codec-nounk-U	U-wire-ListResultsResponse-results-as-wt0	decode	no-unknown						1.007		
codec-nounk-U	U-element-all	decode	no-unknown	2216.1	1.003	0.785	0.914	0.901	1.165	0.776	0.900
codec-nounk-U	U-wire-ListTasksDetailedResponse-page-as-wt5	decode	no-unknown						1.174		
codec-nounk-U	U-root-max-tag	encode	no-unknown	594.5	1.019	0.185	0.271		1.461	0.183	0.272
codec-nounk-U	U-wire-ListMetricsResponse-batches-as-wt0	encode	no-unknown						1.068		
codec-nounk-U	U-element-all	decode-read	no-unknown	2247.5	1.012	0.803	0.917	0.920	1.143	0.797	0.918
codec-nounk-U	U-oneof-u-msg	decode-read	no-unknown	141.3	1.005	0.692	0.785	0.852	1.134	0.694	0.773
codec-nounk-U	U-oneof-u-fixed32	encode	no-unknown	109.7	1.021	0.215	0.406		1.891	0.213	0.408
codec-nounk-U	U-enum-value-packed	decode-read	no-unknown	109.1	1.340	0.833	1.896	2.134	2.278	0.822	1.879
codec-nounk-U	U-element-u-msg	encode	no-unknown	1215.0	1.019	0.209	0.351		1.681	0.208	0.350
codec-nounk-U	U-oneof-before	decode-read	no-unknown	223.6	1.012	0.573	0.603	0.696	1.052	0.586	0.620
codec-nounk-U	U-oneof-member-alone	decode-read	no-unknown	122.2	1.008	0.757	0.866	0.955	1.144	0.781	0.892
codec-nounk-U	U-leaf-u-msg	decode-read	no-unknown	329.9	0.981	0.757	0.756	0.768	0.999	0.760	0.749
codec-nounk-U	U-nested-u-len	decode	no-unknown	305.0	0.995	0.751	0.769	0.796	1.023	0.753	0.765
codec-nounk-U	U-root-u-len	decode	no-unknown	641.0	1.035	0.797	0.790	0.802	0.992	0.809	0.809
codec-nounk-U	U-element-u-packed	decode-read	no-unknown	2003.8	0.992	0.792	0.995	0.995	1.257	0.794	0.991
codec-nounk-U	U-nested-all	encode	no-unknown	248.8	1.035	0.199	0.339		1.700	0.199	0.329
codec-nounk-U	U-wire-ListProbeResponse-probes-as-wt1	encode	no-unknown						1.673		
codec-nounk-U	U-leaf-all	decode-read	no-unknown	413.8	1.029	0.627	0.633	0.642	1.008	0.627	0.624
codec-nounk-U	U-wire-DualResponse-left-as-wt1	decode-read	no-unknown						1.221		
codec-nounk-U	U-leaf-u-varint	encode	no-unknown	199.6	1.012	0.194	0.321		1.655	0.199	0.322
codec-nounk-U	U-oneof-all	decode-read	no-unknown	176.6	0.993	0.593	0.610	0.665	1.029	0.603	0.619
codec-nounk-U	U-wire-ListProbeResponse-probes-as-wt5	decode	no-unknown						1.074		
codec-nounk-U	U-wire-ListProbeResponse-probes-as-wt1	decode-read	no-unknown						1.047		
codec-nounk-U	U-deep-all	decode	no-unknown	1691.6	0.985	0.751	0.891	0.890	1.187	0.760	0.895
codec-nounk-U	U-oneof-member-before-known	decode-read	no-unknown	129.4	1.003	0.711	0.806	0.901	1.134	0.705	0.792
codec-nounk-U	U-wire-ListResultsResponse-page-as-wt2	decode-read	no-unknown						0.957		
codec-nounk-U	U-root-u-packed	decode	no-unknown	628.2	1.039	0.797	0.784	0.800	0.984	0.797	0.785
codec-nounk-U	U-wire-UploadResultDataMessage-upload-as-wt1	decode-read	no-unknown						1.008		
codec-nounk-U	U-element-u-varint	decode	no-unknown	2051.6	0.985	0.771	0.906	0.908	1.176	0.779	0.910
codec-nounk-U	U-enum-value-2147483647	decode	no-unknown	78.3	1.197	1.004	1.173	1.269	1.169	0.976	1.145
codec-nounk-U	U-oneof-all	decode	no-unknown	212.0	0.994	0.573	0.598	0.647	1.045	0.575	0.611
codec-nounk-U	U-root-u-fixed64	encode	no-unknown	535.2	1.034	0.185	0.272		1.468	0.189	0.275
codec-nounk-U	U-enum-value-2147483647	decode-read	no-unknown	85.0	1.151	0.979	1.142	1.199	1.166	0.974	1.119
codec-nounk-U	U-oneof-member-after-known	encode	no-unknown	113.1	0.990	0.207	0.389		1.878	0.206	0.404
codec-nounk-U	U-leaf-u-len	decode-read	no-unknown	324.7	0.990	0.786	0.777	0.786	0.989	0.780	0.768
codec-nounk-U	U-leaf-u-fixed64	decode-read	no-unknown	325.0	0.993	0.774	0.787	0.806	1.016	0.766	0.769
codec-nounk-U	U-wire-DualResponse-left-as-wt0	decode-read	no-unknown						1.203		
codec-nounk-U	U-nested-before	encode	no-unknown	249.5	1.027	0.204	0.337		1.650	0.200	0.320
codec-nounk-U	U-nested-u-repeated	decode	no-unknown	322.5	0.988	0.724	0.762	0.781	1.053	0.727	0.743
codec-nounk-U	U-wire-DualResponse-left-as-wt1	encode	no-unknown						1.586		
codec-nounk-U	U-oneof-u-fixed64	decode-read	no-unknown	141.2	0.992	0.688	0.771	0.851	1.121	0.691	0.775
codec-nounk-U	U-wire-ListTasksDetailedResponse-tasks-as-wt0	encode	no-unknown						1.578		
codec-nounk-U	U-wire-ListMetricsResponse-batches-as-wt1	decode-read	no-unknown						1.575		
codec-nounk-U	U-oneof-member-after-known	decode-read	no-unknown	136.5	1.013	0.705	0.805	0.883	1.141	0.702	0.791
codec-nounk-U	U-leaf-u-fixed32	encode	no-unknown	245.7	1.035	0.204	0.329		1.609	0.204	0.329
codec-nounk-U	U-nested-u-fixed64	decode	no-unknown	285.3	0.997	0.755	0.769	0.795	1.019	0.752	0.761
codec-nounk-U	U-wire-ListMetricsResponse-batches-as-wt1	encode	no-unknown						1.081		
codec-nounk-U	U-element-u-packed	encode	no-unknown	1075.3	1.020	0.209	0.355		1.700	0.211	0.350
codec-nounk-U	U-leaf-u-len	decode	no-unknown	314.6	0.978	0.739	0.757	0.777	1.024	0.736	0.735
codec-nounk-U	U-root-u-varint	encode	no-unknown	571.1	1.041	0.189	0.274		1.455	0.189	0.275
codec-nounk-U	U-wire-ListTasksDetailedResponse-page-as-wt2	decode-read	no-unknown						1.302		
codec-nounk-U	U-oneof-u-packed	decode-read	no-unknown	143.7	0.995	0.684	0.763	0.846	1.117	0.688	0.775
codec-nounk-U	U-wire-ListTasksDetailedResponse-tasks-as-wt5	decode	no-unknown						1.154		
codec-nounk-U	U-element-u-fixed64	decode-read	no-unknown	2145.8	0.998	0.786	0.924	0.910	1.175	0.785	0.914
codec-nounk-U	U-enum-value-packed	decode	no-unknown	101.3	1.289	0.785	1.984	2.209	2.529	0.776	1.975
codec-nounk-U	U-deep-all	decode-read	no-unknown	2071.4	0.990	0.759	0.952	0.952	1.255	0.761	0.959
codec-nounk-U	U-enum-value-999	decode-read	no-unknown	83.1	1.173	1.021	1.160	1.231	1.136	1.023	1.172
codec-nounk-U	U-leaf-u-repeated	decode-read	no-unknown	347.1	0.984	0.760	0.745	0.763	0.981	0.763	0.744
codec-nounk-U	U-deep-u-packed	encode	no-unknown	1201.1	1.025	0.211	0.352		1.669	0.210	0.350
codec-nounk-U	U-oneof-u-varint	decode	no-unknown	142.4	0.996	0.642	0.732	0.789	1.139	0.646	0.737
codec-nounk-U	U-nested-u-packed	encode	no-unknown	249.1	1.028	0.196	0.330		1.685	0.196	0.317
codec-nounk-U	U-root-before	decode	no-unknown	706.5	1.015	0.755	0.734	0.742	0.972	0.748	0.731
codec-nounk-U	U-wire-ListResultsResponse-page-as-wt2	encode	no-unknown						1.469		
codec-nounk-U	U-element-u-fixed32	decode	no-unknown	2045.3	0.981	0.771	0.905	0.903	1.173	0.778	0.913
codec-nounk-U	U-nested-u-msg	encode	no-unknown	247.5	1.029	0.198	0.337		1.703	0.199	0.328
codec-nounk-U	U-wire-UploadResultDataMessage-upload-as-wt5	encode	no-unknown						1.715		
codec-nounk-U	U-wire-ListResultsResponse-page-as-wt1	decode-read	no-unknown						0.971		
codec-nounk-U	U-deep-u-repeated	decode	no-unknown	1896.4	0.989	0.761	0.982	0.980	1.290	0.761	0.976
codec-nounk-U	U-wire-ListResultsResponse-results-as-wt0	decode-read	no-unknown						0.981		
