# CONTAINER INSTRUMENTATION (gen/opt_bench.sh); ratios of per-case medians inside one process (and, *_min, of per-case minima); < 1 means fewer CPU ns than the denominator; empty = arm not run
file	input	dir	mode	incumbent_prod_median_ns	armonik/inc	core-native/inc	core-ffi/inc	core-ffi-pull/inc	core-ffi/core-native	core-native/inc_min	core-ffi/inc_min
codec-U	U-nested-group	encode	drop	238.7	1.050	0.207	0.423		2.039	0.207	0.410
codec-U	U-nested-group	encode	retain	238.7	1.050	0.267	0.443		1.661	0.244	0.433
codec-U	U-nested-u-msg	decode	drop	308.3	0.970	0.753	0.830	0.862	1.102	0.759	0.823
codec-U	U-nested-u-msg	decode	retain	308.3	0.970	0.802	1.010	1.090	1.259	0.804	1.019
codec-U	U-leaf-u-packed	encode	drop	240.7	1.064	0.207	0.428		2.063	0.208	0.421
codec-U	U-leaf-u-packed	encode	retain	240.7	1.064	0.267	0.454		1.700	0.256	0.448
codec-U	U-oneof-interleaved	decode-read	drop	214.7	0.994	0.587	0.737	0.801	1.256	0.588	0.757
codec-U	U-oneof-interleaved	decode-read	retain	214.7	0.994	1.276	1.835	1.860	1.438	1.162	1.856
codec-U	U-root-u-msg	encode	drop	555.3	1.048	0.195	0.355		1.827	0.196	0.360
codec-U	U-root-u-msg	encode	retain	555.3	1.048	0.222	0.366		1.652	0.222	0.375
codec-U	U-oneof-member-before-known	decode	drop	127.3	0.996	0.686	0.915	1.006	1.334	0.694	0.939
codec-U	U-oneof-member-before-known	decode	retain	127.3	0.996	0.854	1.333	1.387	1.560	0.862	1.354
codec-U	U-wire-ListResultsResponse-results-as-wt5	encode	drop						1.819		
codec-U	U-wire-ListResultsResponse-results-as-wt5	encode	retain						1.665		
codec-U	U-wire-UploadResultDataMessage-upload-as-wt0	decode-read	drop						1.023		
codec-U	U-wire-UploadResultDataMessage-upload-as-wt0	decode-read	retain						1.347		
codec-U	U-wire-ListTasksDetailedResponse-tasks-as-wt5	encode	drop						1.965		
codec-U	U-wire-ListTasksDetailedResponse-tasks-as-wt5	encode	retain						1.890		
codec-U	U-wire-ListResultsResponse-results-as-wt0	encode	drop						1.798		
codec-U	U-wire-ListResultsResponse-results-as-wt0	encode	retain						1.701		
codec-U	U-element-u-len	decode-read	drop	2113.7	1.001	0.798	0.971	0.960	1.217	0.827	1.031
codec-U	U-element-u-len	decode-read	retain	2113.7	1.001	0.859	1.065	1.052	1.240	0.831	1.101
codec-U	U-root-all	decode-read	drop	729.7	1.069	0.805	0.822	0.844	1.021	0.818	0.818
codec-U	U-root-all	decode-read	retain	729.7	1.069	1.011	1.225	1.215	1.212	1.016	1.220
codec-U	U-root-before	encode	drop	558.3	1.045	0.193	0.353		1.827	0.195	0.352
codec-U	U-root-before	encode	retain	558.3	1.045	0.214	0.368		1.716	0.215	0.369
codec-U	U-element-u-len	encode	drop	1211.2	1.013	0.209	0.446		2.136	0.205	0.445
codec-U	U-element-u-len	encode	retain	1211.2	1.013	0.239	0.464		1.939	0.238	0.461
codec-U	U-nested-u-packed	decode	drop	303.9	0.966	0.747	0.809	0.848	1.083	0.750	0.809
codec-U	U-nested-u-packed	decode	retain	303.9	0.966	0.792	1.000	1.048	1.263	0.798	0.996
codec-U	U-wire-ListProbeResponse-probes-as-wt5	encode	drop						2.148		
codec-U	U-wire-ListProbeResponse-probes-as-wt5	encode	retain						2.035		
codec-U	U-root-group	decode	drop	650.3	1.035	0.768	0.811	0.831	1.056	0.785	0.835
codec-U	U-root-group	decode	retain	650.3	1.035	0.885	0.996	0.962	1.125	0.907	1.019
codec-U	U-nested-u-msg	decode-read	drop	285.6	1.011	0.828	0.851	0.884	1.028	0.858	0.889
codec-U	U-nested-u-msg	decode-read	retain	285.6	1.011	0.903	1.047	1.093	1.160	0.852	1.067
codec-U	U-oneof-member-alone	decode	drop	113.6	0.977	0.740	0.978	1.077	1.322	0.759	0.984
codec-U	U-oneof-member-alone	decode	retain	113.6	0.977	0.911	1.428	1.508	1.567	0.908	1.461
codec-U	U-oneof-u-varint	decode-read	drop	137.7	0.986	0.693	0.883	0.972	1.275	0.702	0.922
codec-U	U-oneof-u-varint	decode-read	retain	137.7	0.986	0.824	1.271	1.323	1.544	0.855	1.344
codec-U	U-element-u-repeated	decode	drop	1973.2	1.000	0.785	0.989	0.975	1.259	0.782	0.998
codec-U	U-element-u-repeated	decode	retain	1973.2	1.000	0.829	1.076	1.073	1.299	0.834	1.076
codec-U	U-wire-ListResultsResponse-page-as-wt5	encode	drop						1.792		
codec-U	U-wire-ListResultsResponse-page-as-wt5	encode	retain						1.685		
codec-U	U-oneof-interleaved	encode	drop	114.1	0.965	0.205	0.436		2.128	0.208	0.459
codec-U	U-oneof-interleaved	encode	retain	114.1	0.965	0.221	0.470		2.128	0.225	0.497
codec-U	U-wire-UploadResultDataMessage-upload-as-wt5	decode	drop						1.013		
codec-U	U-wire-UploadResultDataMessage-upload-as-wt5	decode	retain						1.397		
codec-U	U-wire-ListResultsResponse-results-as-wt0	decode	drop						1.008		
codec-U	U-wire-ListResultsResponse-results-as-wt0	decode	retain						1.113		
codec-U	U-element-all	decode	drop	2017.3	0.994	0.764	0.977	0.957	1.280	0.763	0.977
codec-U	U-element-all	decode	retain	2017.3	0.994	0.859	1.187	1.140	1.382	0.853	1.178
codec-U	U-wire-ListTasksDetailedResponse-page-as-wt5	decode	drop						1.213		
codec-U	U-wire-ListTasksDetailedResponse-page-as-wt5	decode	retain						1.217		
codec-U	U-root-max-tag	encode	drop	553.4	1.038	0.192	0.351		1.833	0.192	0.364
